x,fit,se
3,4.312057072676285,0.22184978777036116
3.1818181818181817,4.313764747570037,0.21261782985967848
3.3636363636363638,4.315471295956509,0.20356362671055875
3.5454545454545454,4.317175591328422,0.1947101300262911
3.7272727272727275,4.318876507178496,0.18607101707506715
3.909090909090909,4.320572916999453,0.17765045775897895
4.090909090909091,4.322263679738483,0.1694442009039743
4.2727272727272725,4.32394731979563,0.16144851998997006
4.454545454545455,4.325622027023793,0.1536648493218333
4.636363636363637,4.327285976730338,0.14609475049836806
4.818181818181818,4.328937344222632,0.13873935241182736
5,4.330574304808046,0.13159934896700692
5.181818181818182,4.332195585321825,0.12467782651831955
5.363636363636363,4.333802118710736,0.11798773933555823
5.545454545454545,4.335395389449424,0.11154269205340223
5.7272727272727275,4.336976882012535,0.10535152680310808
5.909090909090909,4.338548080874714,0.09941609255482715
6.090909090909091,4.340110607839533,0.0937307866504219
6.272727272727273,4.341669243275806,0.0882923790115002
6.454545454545455,4.3432319261176024,0.08310534778951026
6.636363636363637,4.344806732627912,0.07817465428262622
6.818181818181818,4.3464017390697265,0.07350380570657514
7,4.348025021706035,0.06909397570335812
7.181818181818182,4.349685336686087,0.0649473085300788
7.363636363636363,4.3513941597041645,0.061077127064546655
7.545454545454546,4.353163646340807,0.057496824679129005
7.7272727272727275,4.355005952176554,0.054211667746035815
7.909090909090909,4.356933232791946,0.051214778257780876
8.09090909090909,4.3589576357157975,0.048486486332524566
8.272727272727273,4.361091123287242,0.04600980244839715
8.454545454545455,4.36334547265573,0.04377768736226386
8.636363636363637,4.3657324529189925,0.04178050329001146
8.818181818181818,4.368263833174755,0.040002073188083825
9,4.370951382520744,0.03841828886341776
9.181818181818182,4.37380621074449,0.0370043460260765
9.363636363636363,4.376836790392741,0.03575442084659016
9.545454545454547,4.380050934702046,0.03466055841677485
9.727272727272727,4.383456456908955,0.03370077951326104
9.90909090909091,4.387061170250015,0.03283683963483758
10.09090909090909,4.390872649733994,0.03201825713048405
10.272727272727273,4.394892991130599,0.03121586398752428
10.454545454545455,4.399118810970487,0.03043062010552636
10.636363636363637,4.403546487556525,0.029666471612989985
10.818181818181818,4.408172399191586,0.028925256423235516
11,4.412992924178537,0.02820577815085002
11.181818181818182,4.418001184562993,0.027515368132013843
11.363636363636363,4.42317727736153,0.026899028033786288
11.545454545454545,4.428498043333471,0.02640652425774088
11.727272727272727,4.433940323238138,0.026075647843842878
11.90909090909091,4.439480957834853,0.025929187672894177
12.090909090909092,4.445096546402082,0.0259794874032962
12.272727272727273,4.450758134158657,0.026259344131519865
12.454545454545455,4.456431212263768,0.026822680125940447
12.636363636363637,4.462081030395755,0.027711880536357
12.818181818181818,4.467672838232955,0.028949532051039752
13,4.473171885453708,0.030538470136041728
13.181818181818182,4.478545811436041,0.032471616824900115
13.363636363636363,4.4837718143567376,0.03474461523839443
13.545454545454545,4.48882948209227,0.03733853875357926
13.727272727272728,4.493698402519113,0.04021934503980733
13.90909090909091,4.498358163513739,0.04334567636458711
14.090909090909092,4.502788979731003,0.04667819880363123
14.272727272727273,4.50698548172852,0.050197650516227425
14.454545454545455,4.510956715966675,0.053900232042012414
14.636363636363637,4.5147123556842255,0.05778000400967995
14.818181818181818,4.518262074119935,0.06182712255926082
15,4.521615544512565,0.06602883461237403
15.181818181818182,4.524784784606394,0.07037501035236796
15.363636363636363,4.527791190167768,0.07486661897470984
15.545454545454545,4.530658501468547,0.07950035697072322
15.727272727272728,4.533410458780595,0.08426585733510802
15.90909090909091,4.536070802375771,0.08914862962658834
16.090909090909093,4.538663013401319,0.09413452636539002
16.272727272727273,4.541204613138257,0.09922514118398189
16.454545454545453,4.543707163001377,0.10443566542328682
16.636363636363637,4.546181965280852,0.10977937794845191
16.81818181818182,4.5486403222668566,0.11526567535644903
17,4.551093536249563,0.1208997907994338
17.18181818181818,4.553550489658172,0.12668553130811755
17.363636363636363,4.556010385477998,0.13263077367712328
17.545454545454547,4.558470006833379,0.13873774081681012
17.727272727272727,4.560926136848658,0.14500126018424722
17.90909090909091,4.563375558648175,0.15141086326838207
18.090909090909093,4.565815136937048,0.15795409560655568
18.272727272727273,4.568243612778336,0.16462877581708535
18.454545454545453,4.570661603593032,0.17144572998923888
18.636363636363637,4.5730698083829076,0.17841889830547142
18.81818181818182,4.575468926149736,0.18556289599501244
19,4.577859655895291,0.19289146764401996
19.181818181818183,4.580242696621345,0.20041636271806118
19.363636363636363,4.582618747329669,0.20814655398060528
19.545454545454547,4.5849885070220395,0.21608773591515795
19.727272727272727,4.587352674700226,0.22424205070876027
19.90909090909091,4.589711949366003,0.2326079967462165
20.09090909090909,4.592067030021142,0.24118048029694833
20.272727272727273,4.594418615667418,0.24995097604397484
20.454545454545453,4.596767405306602,0.25890776678619437
20.636363636363637,4.599114097940467,0.26803623722105197
20.81818181818182,4.601459392570788,0.27731920117931436
21,4.603803988199335,0.28673724594048955
