x,fit,se
1,5.696778669985054,0.04903641386756663
1.0404040404040404,5.725348081827055,0.042966249964801986
1.0808080808080809,5.753865240125084,0.0379120150378391
1.121212121212121,5.782149831739773,0.0342772171455723
1.1616161616161615,5.809916844998888,0.03229842730810653
1.202020202020202,5.836842252836945,0.03179556653932877
1.2424242424242424,5.862609361912479,0.03218760114253358
1.2828282828282829,5.886956126311673,0.032783876646466044
1.3232323232323233,5.909712504085024,0.033062290267211664
1.3636363636363638,5.930815369358278,0.032773172892066355
1.404040404040404,5.950312950642873,0.031931219335226996
1.4444444444444444,5.968365956758467,0.03076565381529467
1.4848484848484849,5.985231648497289,0.029632014190332276
1.5252525252525253,6.001252031584549,0.028886438205299115
1.5656565656565657,6.0168298430163185,0.028729880644092425
1.606060606060606,6.032411405683041,0.02911346395921426
1.6464646464646466,6.048453947430639,0.02976463784086725
1.6868686868686869,6.065394628447284,0.030324996123410917
1.7272727272727273,6.083615667659799,0.030513960543323455
1.7676767676767677,6.103424926398979,0.03021217007302506
1.8080808080808082,6.125031680671573,0.0294908466363575
1.8484848484848486,6.1485223001647045,0.028595676345325963
1.8888888888888888,6.173866642787166,0.027854643197236174
1.9292929292929295,6.20092454035574,0.02754347985457211
1.9696969696969697,6.229454921356965,0.02775585294846451
2.0101010101010104,6.259130245802411,0.028370185208929904
2.0505050505050506,6.289558569485389,0.029138638840657233
2.090909090909091,6.320325010592611,0.02981883567244029
2.1313131313131315,6.351017429608653,0.030293040348516806
2.1717171717171717,6.3812515753177035,0.030583959905430155
2.212121212121212,6.410686193005476,0.030810193923342416
2.2525252525252526,6.43903328779554,0.03111573959008245
2.2929292929292933,6.466076468127941,0.03160626757908
2.3333333333333335,6.4916775517551955,0.03229780707747383
2.3737373737373737,6.515769519524669,0.03310831930799686
2.4141414141414144,6.538349196877072,0.03390720321921056
2.4545454545454546,6.559468524376837,0.034585327537544605
2.494949494949495,6.579212157511203,0.03509090995680036
2.5353535353535355,6.597688950753215,0.03546281001072205
2.575757575757576,6.615019916807822,0.035810509126738006
2.6161616161616164,6.631329685719255,0.03627707613403576
2.6565656565656566,6.646740143168073,0.03697406811187749
2.6969696969696972,6.661366128557382,0.03792550959960582
2.7373737373737375,6.67531561003559,0.03904758222380576
2.7777777777777777,6.6886928471442815,0.04018420842377718
2.8181818181818183,6.701603053774928,0.04118550929512195
2.858585858585859,6.71415755956571,0.041966341120616646
2.8989898989898992,6.726479251061106,0.042538581948937906
2.9393939393939394,6.738706693277415,0.04301463499880567
2.97979797979798,6.7509993803592385,0.0435821917864505
3.0202020202020203,6.763538375488042,0.044434215997512454
3.060606060606061,6.776520557723923,0.04567746666501383
3.101010101010101,6.790152510447834,0.04728388763299222
3.1414141414141414,6.804647042527028,0.04911397902419885
3.181818181818182,6.820213444078376,0.05097903635488237
3.2222222222222223,6.837046351749568,0.052708478474895425
3.262626262626263,6.855311092649478,0.05420520709086837
3.303030303030303,6.875132507165417,0.05547048691338711
3.3434343434343434,6.896594632300104,0.05658331960146603
3.383838383838384,6.919727176344396,0.05767834554679715
3.4242424242424243,6.944507831373793,0.05889452173774308
3.464646464646465,6.9708632889743525,0.06032570800415795
3.505050505050505,6.998669968658299,0.061989598830856536
3.545454545454546,7.027746236836321,0.06382876945865018
3.585858585858586,7.057858210021258,0.06573107578552473
3.6262626262626263,7.088718789267757,0.06757392437251268
3.666666666666667,7.120003668040291,0.06925818840654167
3.707070707070707,7.151362632589861,0.07073889428440253
3.747474747474748,7.182431178141875,0.07204171193230764
3.787878787878788,7.212839893440723,0.07326978201207154
3.8282828282828287,7.242225290845771,0.07458717201089629
3.868686868686869,7.270239079060369,0.07618459705710942
3.909090909090909,7.296557869270496,0.07823412695329417
3.94949494949495,7.32088644892158,0.08084273031275716
3.98989898989899,7.342969773543432,0.08402885997854975
4.030303030303031,7.362598669728094,0.08772221112832143
4.070707070707071,7.3796144693281445,0.09178902798197724
4.111111111111111,7.393920110058055,0.09607722163727091
4.151515151515152,7.40547399328174,0.10045799330939621
4.191919191919192,7.4142741314973275,0.10485683524557421
4.232323232323233,7.420369898543767,0.1092906950004657
4.272727272727273,7.423857928071951,0.1138826344400875
4.313131313131313,7.424874864256669,0.11885664105465832
4.353535353535354,7.4235867011823515,0.12451158724078162
4.3939393939393945,7.420181772279198,0.1311801635521345
4.434343434343434,7.414857691541015,0.13917368422291396
4.474747474747475,7.407816695930174,0.1487396112210993
4.515151515151516,7.399260122624513,0.1600298812441127
4.555555555555555,7.389385773044526,0.17309269560604798
4.595959595959597,7.378382725822749,0.18788456265086914
4.636363636363637,7.366433300470829,0.20429093379026914
4.6767676767676765,7.3537016017393935,0.2221545982295814
4.717171717171718,7.340327692944468,0.24130104243892744
4.757575757575758,7.326440308478144,0.2615497094910714
4.7979797979797985,7.312167188806887,0.28271804643526205
4.838383838383839,7.297632514042439,0.3046276316531743
4.878787878787879,7.282943914540957,0.32711572751706536
4.91919191919192,7.268199419146132,0.3500335024871614
4.95959595959596,7.253450882069421,0.3732743774869662
5,7.238702344992856,0.39677923956704064
